일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),체감온도,습도범주
2017-04-06 21:00:00,10.1,,1.7,86.0,10.6,7.8,1003.3,1013.7,,,,,9.0,9.0,8.0,459,10.2,11.5,11.7,11.5,11.379165420211564,높음
2017-04-06 22:00:00,10.0,,2.1,86.0,10.5,7.7,1003.9,1014.3,,,,,,10.0,3.0,486,10.0,11.2,11.5,11.5,10.996649434612475,높음
2017-04-06 23:00:00,9.9,,1.4,86.0,10.4,7.6,1003.9,1014.3,,,,,,10.0,3.0,620,9.8,11.1,11.4,11.4,11.416428589549843,높음
2017-04-07 00:00:00,9.9,,1.3,85.0,10.3,7.4,1004.0,1014.4,,,,,9.0,9.0,8.0,522,9.8,10.9,11.2,11.4,11.50903423270587,높음
2017-04-07 01:00:00,9.7,,2.6,86.0,10.3,7.4,1004.5,1014.9,,,,,,9.0,3.0,448,9.6,10.8,11.1,11.3,10.38173914937504,높음
2017-04-07 02:00:00,9.4,,0.9,87.0,10.2,7.3,1004.5,1014.9,,,,,,6.0,3.0,387,9.3,10.6,11.0,11.2,11.446961673147698,높음
2017-04-07 03:00:00,9.2,,1.8,88.0,10.2,7.3,1004.0,1014.4,,,,,9.0,9.0,8.0,312,9.1,10.4,10.9,11.2,10.354112822945265,높음
2017-04-07 04:00:00,9.0,,1.9,90.0,10.3,7.4,1004.0,1014.4,,,,,9.0,9.0,8.0,260,9.1,10.3,10.7,11.1,10.06822745731189,높음
2017-04-07 05:00:00,9.0,,2.1,90.0,10.3,7.4,1004.4,1014.8,,,,,9.0,9.0,8.0,245,9.1,10.2,10.6,11.0,9.928673269970183,높음
2017-04-07 06:00:00,9.0,,2.6,90.0,10.3,7.4,1005.0,1015.4,,,,,9.0,9.0,8.0,253,9.0,10.1,10.5,10.9,9.623291419247785,높음
2017-04-07 07:00:00,9.2,,0.8,90.0,10.4,7.6,1005.7,1016.1,0.0,0.07,,,9.0,9.0,8.0,347,9.5,10.1,10.4,10.9,11.38644176406816,높음
2017-04-07 08:00:00,9.8,,0.3,83.0,10.0,7.0,1005.5,1015.9,0.0,0.3,,,10.0,10.0,5.0,471,11.9,10.6,10.4,10.8,13.037780859472107,높음
2017-04-07 09:00:00,11.5,,2.7,75.0,10.2,7.2,1005.8,1016.1,0.2,0.68,,,9.0,9.0,8.0,657,14.2,11.9,10.6,10.8,12.28397192152077,높음
2017-04-07 10:00:00,14.5,,2.2,61.0,10.0,7.0,1005.2,1015.4,0.7,1.42,,,7.0,7.0,9.0,772,20.7,14.2,11.1,10.8,15.755256841136324,보통
2017-04-07 11:00:00,16.2,,2.9,57.0,10.4,7.6,1005.0,1015.1,1.0,2.1,,,4.0,0.0,,946,25.5,16.6,12.0,10.9,17.322878154052255,보통
2017-04-07 12:00:00,17.7,,2.4,50.0,10.1,7.1,1004.4,1014.4,1.0,2.53,,,6.0,0.0,,1129,29.7,19.0,13.2,11.1,19.114240492058975,보통
2017-04-07 13:00:00,19.1,,1.7,44.0,9.7,6.5,1003.8,1013.8,1.0,2.69,,,7.0,0.0,,1155,31.7,21.3,14.6,11.5,20.857365804168207,보통
2017-04-07 14:00:00,21.3,,1.3,36.0,9.1,5.6,1002.9,1012.8,1.0,2.45,,,2.0,0.0,,1368,32.7,22.5,15.8,12.0,23.308019190325936,낮음
2017-04-07 15:00:00,22.8,,1.1,37.0,10.2,7.3,1002.2,1012.0,1.0,2.35,,,3.0,0.0,,1296,31.3,23.3,16.8,12.6,24.924599133726346,낮음
2017-04-07 16:00:00,23.0,,2.5,40.0,11.2,8.6,1001.4,1011.2,1.0,1.84,,,2.0,0.0,,921,28.2,23.2,17.5,13.1,24.80864996538702,보통
2017-04-07 17:00:00,20.9,,4.2,51.0,12.5,10.3,1001.3,1011.2,1.0,1.24,,,1.0,0.0,,686,23.1,21.7,17.8,13.6,22.230396791251323,보통
2017-04-07 18:00:00,19.4,,3.1,55.0,12.4,10.1,1001.8,1011.7,1.0,0.61,,,2.0,0.0,,649,17.9,19.7,17.5,14.0,20.76934153806903,보통
2017-04-07 19:00:00,16.9,,3.5,64.0,12.3,10.0,1001.6,1011.7,0.1,0.11,,,,0.0,,754,14.6,17.6,17.0,14.2,17.917915639499114,보통
2017-04-07 20:00:00,15.2,,1.3,68.0,11.7,9.3,1002.0,1012.2,,,,,,0.0,,747,12.7,15.9,16.2,14.3,16.994527239318707,보통
2017-04-07 21:00:00,14.3,,1.7,72.0,11.7,9.3,1002.7,1012.9,,,,,8.0,0.0,,820,11.6,14.7,15.5,14.2,15.802325599391331,높음
2017-04-07 22:00:00,13.3,,1.4,76.0,11.6,9.1,1003.1,1013.3,,,,,,0.0,,780,10.8,13.9,14.8,14.1,14.952193416429264,높음
2017-04-07 23:00:00,12.8,,1.8,79.0,11.6,9.2,1003.2,1013.4,,,,,,0.0,,733,10.3,13.2,14.3,13.9,14.15966892826861,높음
2017-04-08 00:00:00,12.3,,1.2,78.0,11.1,8.5,1003.2,1013.5,,,,,8.0,0.0,,629,9.6,12.5,13.8,13.7,14.079198554836559,높음
2017-04-08 01:00:00,11.9,,1.8,78.0,10.8,8.1,1003.2,1013.5,,,,,,0.0,,574,9.1,12.0,13.3,13.4,13.208279901937772,높음
2017-04-08 02:00:00,11.3,,2.0,78.0,10.4,7.5,1003.3,1013.6,,,,,,0.0,,548,8.7,11.6,12.9,13.2,12.445344397894536,높음
2017-04-08 03:00:00,10.6,,1.8,80.0,10.2,7.2,1003.2,1013.6,,,,,9.0,0.0,,512,8.2,11.2,12.6,13.0,11.834051308348783,높음
2017-04-08 04:00:00,9.9,,1.1,82.0,9.9,6.9,1003.2,1013.6,,,,,9.0,0.0,,412,7.5,10.7,12.2,12.8,11.713801803114357,높음
2017-04-08 05:00:00,9.4,,2.5,85.0,9.9,6.9,1003.0,1013.4,,,,,9.0,0.0,,370,7.2,10.3,11.9,12.6,10.112399387005748,높음
2017-04-08 06:00:00,9.1,,1.8,87.0,10.0,7.0,1003.1,1013.5,,,,,7.0,2.0,10.0,266,7.1,9.9,11.5,12.4,10.248402931130725,높음
2017-04-08 07:00:00,8.6,,2.0,89.0,9.9,6.8,1003.7,1014.1,0.0,0.09,,,7.0,1.0,2.0,223,7.7,9.7,11.3,12.2,9.571182652231322,높음
2017-04-08 08:00:00,9.1,,1.3,88.0,10.2,7.2,1003.9,1014.3,0.0,0.39,,,8.0,8.0,8.0,224,11.1,10.4,11.1,12.1,10.681035288311481,높음
2017-04-08 09:00:00,10.2,,2.6,84.0,10.4,7.6,1004.1,1014.5,0.0,0.82,,,8.0,8.0,8.0,261,15.0,11.9,11.2,11.9,10.923487528037363,높음
2017-04-08 10:00:00,12.0,,2.1,76.0,10.6,7.8,1003.7,1014.0,0.8,1.54,,,6.0,2.0,10.0,342,21.8,14.2,11.7,11.8,13.132601763897053,높음
2017-04-08 11:00:00,14.7,,2.3,65.0,10.8,8.1,1003.4,1013.5,1.0,2.07,,,7.0,0.0,,399,25.6,16.7,12.6,11.8,15.924648237992834,보통
2017-04-08 12:00:00,15.8,,2.5,61.0,10.9,8.2,1002.9,1013.0,1.0,2.02,,,6.0,0.0,,455,27.8,18.2,13.7,12.0,17.028282012126347,보통
2017-04-08 13:00:00,17.8,,2.7,56.0,11.3,8.8,1002.1,1012.1,1.0,2.5,,,7.0,0.0,,524,29.9,20.5,14.8,12.4,19.127630060155504,보통
2017-04-08 14:00:00,18.6,,2.8,54.0,11.5,9.0,1001.5,1011.5,1.0,2.14,,,7.0,0.0,,619,30.7,21.2,15.9,12.8,19.96933566620619,보통
2017-04-08 15:00:00,19.4,,3.4,50.0,11.2,8.6,1000.6,1010.5,1.0,2.24,,,9.0,0.0,,737,30.6,22.0,16.7,13.2,20.70371225580859,보통
2017-04-08 16:00:00,19.5,,2.6,54.0,12.2,9.9,1000.0,1009.9,1.0,1.56,,,9.0,0.0,,579,27.3,21.8,17.2,13.7,21.000007371156606,보통
2017-04-08 17:00:00,16.9,,2.4,64.0,12.3,10.0,1000.1,1010.1,0.1,0.43,,,9.0,2.0,10.0,570,20.7,19.4,17.3,14.1,18.25214627775989,보통
2017-04-08 18:00:00,15.2,,3.7,70.0,12.0,9.7,1000.4,1010.5,0.0,0.39,,,9.0,0.0,,588,17.5,18.0,17.0,14.3,15.979404992676097,보통
2017-04-08 19:00:00,13.5,,3.3,76.0,11.7,9.3,1000.5,1010.7,0.0,0.12,,,,7.0,46.0,538,14.2,16.4,16.5,14.4,14.226411867547242,높음
2017-04-08 20:00:00,13.0,,2.7,76.0,11.3,8.8,1000.6,1010.8,0.0,0.0,,,,6.0,46.0,528,12.9,15.1,15.8,14.5,13.91341433548142,높음
2017-04-08 21:00:00,12.5,,4.0,76.0,10.9,8.3,1001.3,1011.5,,,,,8.0,0.0,,525,12.1,14.4,15.2,14.3,12.882269941982289,높음
2017-04-08 22:00:00,12.1,,3.5,76.0,10.6,7.9,1001.9,1012.2,,,,,,9.0,37.0,450,11.8,13.9,14.7,14.2,12.60911404715248,높음
2017-04-08 23:00:00,11.4,0.2,2.8,84.0,11.2,8.7,1002.5,1012.8,,,,,10.0,7.0,9.0,350,11.3,13.4,14.3,14.1,12.128482486031825,높음
2017-04-09 00:00:00,11.3,0.3,4.3,88.0,11.7,9.3,1002.3,1012.6,,,,,10.0,5.0,9.0,295,11.1,13.0,13.9,13.9,11.442417989021273,높음
2017-04-09 01:00:00,11.4,0.1,0.9,89.0,11.9,9.6,1002.2,1012.5,,,,,10.0,3.0,10.0,289,11.3,12.8,13.6,13.7,13.46970557836612,높음
2017-04-09 02:00:00,11.6,0.4,0.0,90.0,12.3,10.0,1002.0,1012.3,,,,,10.0,3.0,8.0,284,11.4,12.7,13.4,13.5,20.3294,높음
2017-04-09 03:00:00,11.7,0.0,0.6,91.0,12.4,10.2,1001.9,1012.2,,,,,10.0,4.0,10.0,239,11.3,12.6,13.2,13.4,14.188853028434963,높음
2017-04-09 04:00:00,11.9,0.0,2.1,90.0,12.5,10.3,1001.5,1011.8,,,,,8.0,3.0,12.0,228,10.8,12.5,13.0,13.2,13.025804147432824,높음
2017-04-09 05:00:00,11.1,0.0,2.0,92.0,12.1,9.8,1001.9,1012.2,,,,,2.0,2.0,12.0,202,9.4,11.9,12.9,13.1,12.232443527845412,높음
2017-04-09 06:00:00,10.7,,1.3,93.0,11.9,9.6,1002.7,1013.0,,,,,10.0,10.0,2.0,177,9.6,11.5,12.6,13.0,12.33703317710026,높음
2017-04-09 07:00:00,10.7,,1.2,92.0,11.8,9.4,1003.1,1013.4,0.0,0.11,,,10.0,10.0,2.0,186,10.1,11.5,12.4,12.9,12.431619614768069,높음
2017-04-09 08:00:00,11.3,,1.4,90.0,12.0,9.7,1003.8,1014.1,0.0,0.45,,,4.0,4.0,8.0,230,13.1,11.9,12.2,12.8,12.872331753559017,높음
2017-04-09 09:00:00,12.8,,1.8,81.0,11.9,9.6,1004.1,1014.4,0.1,0.68,,,5.0,5.0,10.0,325,16.9,13.1,12.3,12.6,14.15966892826861,높음
2017-04-09 10:00:00,14.7,,3.6,76.0,12.7,10.5,1004.1,1014.3,0.8,1.23,,,5.0,3.0,10.0,447,20.1,14.9,12.8,12.6,15.454125310959522,높음
2017-04-09 11:00:00,17.1,,5.6,52.0,10.1,7.1,1003.8,1013.9,1.0,2.14,,,7.0,3.0,12.0,2000,24.5,17.4,13.5,12.6,17.70108707256629,보통
2017-04-09 12:00:00,18.3,,4.4,46.0,9.6,6.4,1003.8,1013.8,0.8,2.14,,,6.0,6.0,12.0,1996,28.4,18.9,14.5,12.8,19.27883807087325,보통
2017-04-09 13:00:00,19.5,,4.2,38.0,8.5,4.7,1003.8,1013.7,1.0,2.39,,,6.0,6.0,14.0,2000,30.5,20.7,15.5,13.1,20.66191788455642,낮음
2017-04-09 14:00:00,20.0,,4.0,39.0,9.1,5.6,1003.6,1013.6,1.0,2.49,,,7.0,4.0,15.0,2000,30.2,21.9,16.5,13.4,21.255742911778455,낮음
2017-04-09 15:00:00,20.5,,4.2,36.0,8.7,4.9,1003.6,1013.6,1.0,2.39,,,7.0,3.0,10.0,2000,29.9,22.6,17.2,13.9,21.782259960767064,낮음
2017-04-09 16:00:00,19.6,,4.0,37.0,8.4,4.4,1003.7,1013.6,1.0,1.55,,,8.0,1.0,17.0,2000,25.2,21.9,17.8,14.3,20.809157686722664,낮음
2017-04-09 17:00:00,18.2,,3.8,39.0,8.1,4.0,1003.5,1013.5,0.0,0.79,,,9.0,1.0,10.0,2000,20.8,20.1,17.8,14.7,19.288489736258196,낮음
2017-04-09 18:00:00,17.3,,2.6,40.0,7.8,3.5,1003.4,1013.5,0.0,0.48,,,9.0,0.0,,2000,17.5,18.6,17.5,14.9,18.616314505042375,보통
2017-04-09 19:00:00,15.9,,3.5,43.0,7.7,3.3,1004.0,1014.1,0.0,0.12,,,,4.0,66.0,2000,14.3,16.9,16.9,15.0,16.811915307760234,보통
2017-04-09 20:00:00,14.8,,3.7,44.0,7.4,2.6,1004.2,1014.4,0.0,0.0,,,,5.0,66.0,2000,12.6,15.5,16.2,15.0,15.535274065860413,보통
2017-04-09 21:00:00,14.2,,3.2,44.0,7.1,2.1,1005.0,1015.2,,,,,8.0,0.0,,2000,11.5,14.5,15.6,14.9,15.031557664583026,보통
2017-04-09 22:00:00,13.9,,3.3,43.0,6.8,1.5,1005.2,1015.4,,,,,,6.0,60.0,2000,10.8,13.8,15.0,14.7,14.6669960343688,보통
2017-04-09 23:00:00,13.5,,3.8,46.0,7.1,2.0,1005.8,1016.0,,,,,,4.0,59.0,2000,10.5,13.2,14.5,14.5,14.06012720357744,보통
2017-04-10 00:00:00,13.1,,2.5,46.0,6.9,1.7,1006.2,1016.5,,,,,9.0,0.0,,2000,10.2,12.8,14.1,14.3,14.110644029653592,보통
2017-04-10 01:00:00,12.7,,2.5,45.0,6.6,1.0,1006.5,1016.8,,,,,,9.0,56.0,2000,9.7,12.5,13.7,14.1,13.678401365583554,보통
2017-04-10 02:00:00,12.2,,2.9,41.0,5.8,-0.6,1006.2,1016.5,,,,,,9.0,55.0,2000,9.0,12.0,13.4,13.8,12.95631959022726,보통
2017-04-10 03:00:00,11.7,,2.4,40.0,5.5,-1.4,1005.8,1016.1,,,,,10.0,10.0,37.0,2000,8.9,11.6,13.0,13.6,12.648533884815855,보통
2017-04-10 04:00:00,11.2,,2.7,38.0,5.0,-2.6,1005.5,1015.8,,,,,7.0,3.0,42.0,2000,7.9,11.2,12.7,13.4,11.95808343872864,낮음
2017-04-10 05:00:00,10.9,,3.6,39.0,5.1,-2.5,1005.1,1015.5,,,,,8.0,0.0,,2000,7.4,10.7,12.4,13.3,11.243006850271922,낮음
2017-04-10 06:00:00,10.4,,2.5,44.0,5.6,-1.3,1005.3,1015.7,,,,,9.0,0.0,,2000,6.8,10.3,12.1,13.1,11.193006047180841,보통
2017-04-10 07:00:00,10.3,,4.3,43.0,5.4,-1.7,1006.1,1016.5,0.2,0.13,,,7.0,0.0,,2000,7.4,9.9,11.7,12.9,10.320194292647336,보통
2017-04-10 08:00:00,12.1,,4.1,35.0,4.9,-2.9,1006.0,1016.3,1.0,0.69,,,3.0,0.0,,1975,12.6,10.9,11.6,12.7,12.40320625168058,낮음
2017-04-10 09:00:00,14.0,,3.6,29.0,4.6,-3.7,1005.7,1015.9,1.0,1.23,,,7.0,0.0,,2000,17.8,12.8,11.7,12.5,14.67839296293812,낮음
2017-04-10 10:00:00,16.3,,3.5,20.0,3.7,-6.7,1005.2,1015.3,1.0,1.93,,,1.0,0.0,,2000,24.6,15.2,12.2,12.4,17.254315440455787,낮음
2017-04-10 11:00:00,18.0,,3.1,16.0,3.3,-8.2,1004.5,1014.5,1.0,2.48,,,3.0,0.0,,2000,30.1,17.9,13.2,12.4,19.233985081336144,낮음
2017-04-10 12:00:00,19.5,,3.7,12.0,2.7,-10.7,1003.6,1013.5,1.0,2.8,,,1.0,0.0,,2000,34.1,20.3,14.5,12.7,20.75381245594472,낮음
2017-04-10 13:00:00,20.4,,3.6,12.0,2.9,-10.0,1002.7,1012.7,1.0,2.93,,,0.0,0.0,,2000,37.2,21.9,15.9,13.0,21.77080300199092,낮음
2017-04-10 14:00:00,21.2,,3.7,12.0,3.0,-9.3,1001.6,1011.5,1.0,2.86,,,0.0,0.0,,2000,37.5,23.3,17.1,13.5,22.64136889491138,낮음
2017-04-10 15:00:00,22.3,,3.6,11.0,3.0,-9.6,999.5,1009.3,1.0,2.55,,,0.0,0.0,,2000,36.7,23.8,18.0,14.0,23.87636223233472,낮음
2017-04-10 16:00:00,23.0,,2.2,11.0,3.1,-9.0,998.6,1008.4,1.0,2.07,,,1.0,0.0,,2000,34.1,23.7,18.7,14.5,24.861406933412322,낮음
2017-04-10 17:00:00,22.0,,3.3,11.0,2.9,-9.8,997.8,1007.6,1.0,1.48,,,1.0,0.0,,2000,27.7,22.5,18.9,14.9,23.588825412505308,낮음
2017-04-10 18:00:00,21.7,,2.2,12.0,3.1,-8.9,997.4,1007.2,1.0,0.79,,,2.0,0.0,,2000,19.8,20.7,18.7,15.3,23.468701625181872,낮음
2017-04-10 19:00:00,19.9,,1.5,13.0,3.0,-9.3,997.2,1007.1,0.5,0.17,,,,0.0,,2000,15.9,18.2,18.1,15.5,21.774976402781764,낮음
2017-04-10 20:00:00,18.8,,0.6,14.0,3.0,-9.3,996.9,1006.8,0.0,0.0,,,,0.0,,2000,13.8,16.5,17.3,15.5,21.1957166802228,낮음
2017-04-10 21:00:00,17.2,,2.1,23.0,4.5,-4.1,997.1,1007.1,,,,,7.0,0.0,,2000,12.7,15.3,16.5,15.4,18.686077820036957,낮음
2017-04-10 22:00:00,16.6,,0.4,26.0,4.9,-3.0,997.8,1007.8,,,,,,9.0,69.0,2000,11.9,14.5,15.8,15.3,19.301735310217545,낮음
2017-04-10 23:00:00,15.5,,0.9,30.0,5.3,-2.0,997.8,1007.9,,,,,,7.0,59.0,2000,11.4,13.8,15.3,15.0,17.616330584063885,낮음
2017-04-11 00:00:00,15.1,,1.3,35.0,6.0,-0.2,997.6,1007.7,,,,,8.0,0.0,,2000,11.4,13.5,14.8,14.8,16.891027371269406,낮음
2017-04-11 01:00:00,14.6,,1.4,37.0,6.1,0.0,997.1,1007.2,,,,,,10.0,45.0,1997,11.2,13.2,14.4,14.6,16.30410349729492,낮음
2017-04-11 02:00:00,14.3,,1.4,38.0,6.2,0.1,996.4,1006.5,,,,,,10.0,43.0,2000,11.1,13.0,14.1,14.4,15.992124247864385,낮음
2017-04-11 03:00:00,14.0,,1.6,43.0,6.8,1.5,996.0,1006.1,,,,,10.0,10.0,37.0,1999,11.2,12.9,13.8,14.2,15.547533916104062,보통
2017-04-11 04:00:00,13.5,,1.0,46.0,7.1,2.0,995.8,1005.9,,,,,10.0,10.0,28.0,1882,10.9,12.6,13.6,14.0,15.493,보통
2017-04-11 05:00:00,13.2,,1.1,48.0,7.3,2.4,995.6,1005.7,,,,,10.0,1.0,10.0,1897,10.7,12.5,13.3,13.8,15.09330809699184,보통
2017-04-11 06:00:00,13.0,,0.8,46.0,6.9,1.6,995.7,1005.9,,,,,10.0,3.0,10.0,1870,10.5,12.2,13.2,13.7,15.201997071374173,보통
2017-04-11 07:00:00,12.6,,5.3,53.0,7.7,3.2,995.9,1006.1,0.0,0.06,,,10.0,10.0,27.0,1576,11.2,12.2,13.0,13.5,12.62745696213572,보통
2017-04-11 08:00:00,12.0,,3.6,55.0,7.7,3.2,996.7,1006.9,0.0,0.19,,,10.0,10.0,29.0,1999,12.0,12.2,12.8,13.4,12.462014825734123,보통
2017-04-11 09:00:00,12.6,,2.5,50.0,7.3,2.4,996.6,1006.8,0.0,0.52,,,9.0,8.0,35.0,2000,15.1,12.8,12.8,13.3,13.570340699566046,보통
2017-04-11 10:00:00,14.5,,2.7,41.0,6.7,1.3,996.4,1006.5,0.8,1.61,,,3.0,3.0,40.0,1995,25.1,15.3,13.0,13.2,15.54285674944207,보통
2017-04-11 11:00:00,16.0,,2.3,39.0,7.1,2.0,995.8,1005.9,0.8,1.99,,,2.0,2.0,38.0,1834,30.9,17.4,13.8,13.1,17.32152731580218,낮음
2017-04-11 12:00:00,18.7,,3.2,35.0,7.5,2.9,994.9,1004.8,1.0,2.6,,,0.0,0.0,,1631,35.7,20.4,15.0,13.3,19.977521867758753,낮음
2017-04-11 13:00:00,18.9,,5.0,34.0,7.4,2.6,994.6,1004.5,1.0,2.77,,,1.0,1.0,10.0,1602,36.9,21.9,16.3,13.6,19.851756010272467,낮음
2017-04-11 14:00:00,19.7,,4.5,31.0,7.1,2.0,994.0,1003.8,1.0,2.63,,,1.0,0.0,,1795,35.8,23.0,17.4,14.1,20.83628528693821,낮음
2017-04-11 15:00:00,19.7,,5.4,38.0,8.7,4.9,993.6,1003.4,1.0,2.0,,,3.0,0.0,,1589,31.0,23.0,18.2,14.5,20.702273255537257,낮음
2017-04-11 16:00:00,19.9,,4.5,34.0,7.8,3.5,994.0,1003.9,1.0,1.78,,,1.0,0.0,,1822,30.6,22.4,18.6,15.0,21.06146113283259,낮음
2017-04-11 17:00:00,19.4,,4.5,37.0,8.3,4.3,993.9,1003.7,1.0,1.35,,,0.0,0.0,,1789,25.9,21.5,18.6,15.3,20.498521518096638,낮음
2017-04-11 18:00:00,18.7,,4.7,37.0,7.9,3.6,993.9,1003.8,1.0,0.74,,,0.0,0.0,,1676,18.9,19.8,18.4,15.6,19.675275731477477,낮음
2017-04-11 19:00:00,17.4,,3.5,30.0,6.0,-0.3,994.3,1004.3,0.4,0.18,,,,0.0,,1815,15.2,17.8,17.9,15.7,18.470915805368556,낮음
2017-04-11 20:00:00,16.0,,6.0,21.0,3.8,-6.3,995.5,1005.5,0.0,0.0,,,,0.0,,1961,13.1,16.1,17.1,15.7,16.369368381873237,낮음
2017-04-11 21:00:00,14.4,,5.1,22.0,3.6,-7.0,996.7,1006.8,,,,,3.0,0.0,,1996,11.5,14.8,16.3,15.6,14.723474381918644,낮음
2017-04-11 22:00:00,13.2,,4.6,22.0,3.3,-8.0,997.9,1008.1,,,,,,0.0,,2000,10.0,13.7,15.6,15.4,13.49057214856493,낮음
2017-04-11 23:00:00,12.2,,2.5,23.0,3.3,-8.3,998.9,1009.1,,,,,,0.0,,2000,8.7,12.8,14.9,15.1,13.13809803549601,낮음
2017-04-12 00:00:00,11.5,,3.2,23.0,3.1,-8.9,999.7,1010.0,,,,,7.0,0.0,,2000,8.2,12.0,14.3,14.9,12.063979142677589,낮음
2017-04-12 01:00:00,10.8,,1.4,22.0,2.8,-10.1,1000.8,1011.1,,,,,,0.0,,1998,7.2,11.4,13.7,14.6,12.352366337841456,낮음
2017-04-12 02:00:00,10.3,,2.4,20.0,2.5,-11.7,1001.8,1012.2,,,,,,0.0,,2000,6.3,10.6,13.2,14.3,11.139869009792463,낮음
2017-04-12 03:00:00,10.2,,4.2,14.0,1.7,-16.1,1002.4,1012.8,,,,,6.0,0.0,,2000,6.0,10.1,12.7,14.0,10.242736575797421,낮음
2017-04-12 04:00:00,10.9,,3.8,10.0,1.3,-19.6,1002.7,1013.0,,,,,6.0,0.0,,2000,6.1,9.7,12.3,13.7,11.167841547200855,낮음
2017-04-12 05:00:00,10.4,,3.6,12.0,1.5,-17.8,1002.7,1013.1,,,,,3.0,0.0,,2000,5.6,9.5,11.9,13.5,10.688912315970924,낮음
2017-04-12 06:00:00,9.3,,1.9,14.0,1.6,-16.9,1003.5,1013.9,,,,,0.0,0.0,,2000,4.2,8.8,11.5,13.2,10.386492514538418,낮음
2017-04-12 07:00:00,9.0,,2.5,17.0,1.9,-14.8,1004.7,1015.1,0.3,0.16,,,1.0,0.0,,2000,5.5,8.5,11.2,13.0,9.68015672293571,낮음
2017-04-12 08:00:00,9.8,,2.2,17.0,2.1,-14.1,1005.1,1015.5,1.0,0.7,,,0.0,0.0,,2000,11.8,9.6,10.9,12.7,10.72009149599548,낮음
2017-04-12 09:00:00,11.1,,3.9,18.0,2.4,-12.3,1005.3,1015.6,1.0,1.34,,,3.0,0.0,,1963,18.4,11.6,11.1,12.5,11.35439044748403,낮음
2017-04-12 10:00:00,12.3,,4.5,13.0,1.8,-15.4,1005.3,1015.6,1.0,1.95,,,7.0,0.0,,2000,24.4,13.8,11.7,12.4,12.504778988846187,낮음
2017-04-12 11:00:00,13.1,,4.6,14.0,2.1,-13.8,1005.4,1015.6,1.0,2.44,,,4.0,0.0,,1910,30.1,16.2,12.6,12.4,13.377806542113152,낮음
2017-04-12 12:00:00,14.3,,4.5,14.0,2.3,-12.9,1005.1,1015.3,1.0,2.8,,,0.0,0.0,,2000,33.4,18.3,13.7,12.6,14.756537447789977,낮음
2017-04-12 13:00:00,14.6,,6.7,14.0,2.3,-12.6,1004.7,1014.9,1.0,2.92,,,0.0,0.0,,2000,34.5,19.9,14.9,12.9,14.627456864604998,낮음
2017-04-12 14:00:00,15.9,,4.3,15.0,2.7,-10.7,1004.0,1014.1,1.0,2.83,,,0.0,0.0,,2000,36.1,21.2,16.0,13.3,16.60464699234139,낮음
2017-04-12 15:00:00,15.8,,5.3,17.0,3.0,-9.2,1003.7,1013.8,1.0,2.52,,,0.0,0.0,,1923,33.2,21.8,16.9,13.7,16.27308451840911,낮음
2017-04-12 16:00:00,15.2,,5.8,14.0,2.4,-12.1,1003.6,1013.8,1.0,2.04,,,0.0,0.0,,1956,28.6,21.2,17.4,14.2,15.488158638216461,낮음
2017-04-12 17:00:00,14.0,,3.7,14.0,2.2,-13.1,1003.5,1013.7,1.0,1.34,,,6.0,3.0,12.0,1992,21.9,19.4,17.5,14.6,14.647012212229036,낮음
2017-04-12 18:00:00,12.4,,4.5,15.0,2.2,-13.5,1003.9,1014.2,0.4,0.39,,,6.0,6.0,28.0,2000,15.0,17.1,17.1,14.8,12.617366911793376,낮음
2017-04-12 19:00:00,11.3,,3.6,16.0,2.1,-13.6,1004.4,1014.7,0.5,0.19,,,,1.0,,2000,10.9,15.1,16.4,14.9,11.686282477712723,낮음
2017-04-12 20:00:00,10.5,,2.6,17.0,2.2,-13.5,1005.1,1015.5,0.0,0.0,,,,0.0,,2000,8.7,13.5,15.6,14.9,11.248536555234757,낮음
2017-04-12 21:00:00,10.1,,3.1,20.0,2.5,-11.9,1005.8,1016.2,,,,,0.0,0.0,,2000,7.7,12.3,14.7,14.7,10.570187932629137,낮음
2017-04-12 22:00:00,9.5,,2.9,37.0,4.4,-4.4,1006.3,1016.7,,,,,,0.0,,2000,7.1,11.5,14.1,14.5,10.008892559645385,낮음
2017-04-12 23:00:00,9.0,,2.6,52.0,6.0,-0.3,1006.4,1016.8,,,,,,0.0,,2000,6.4,10.8,13.5,14.2,9.623291419247785,보통
2017-04-13 00:00:00,8.8,,3.6,62.0,7.0,1.9,1006.4,1016.8,,,,,0.0,0.0,,1997,6.1,10.3,12.9,14.0,8.915809806207722,보통
2017-04-13 01:00:00,8.4,,2.0,68.0,7.5,2.8,1006.7,1017.2,,,,,,0.0,,1923,5.6,9.9,12.5,13.7,9.358281782182196,보통
2017-04-13 02:00:00,7.9,,1.7,73.0,7.7,3.3,1007.0,1017.5,,,,,,0.0,,1827,4.9,9.3,12.1,13.5,9.062271993022165,높음
2017-04-13 03:00:00,7.5,,0.4,79.0,8.1,4.0,1007.0,1017.5,,,,,0.0,0.0,,1636,3.9,8.8,11.7,13.2,10.529965246844062,높음
