날짜,Sales Amt,Sales SU,Unit Price,금액,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),체감온도,PM10,PM25,SO2,CO,O3,NO2
2017-11-14,4080560.0,71.0,3218.6666666666665,4080560,8.012500000000001,4.5,2.5958333333333337,45.375,4.883333333333334,-3.658333333333333,1008.1583333333333,1018.6583333333333,0.7727272727272727,0.68,,,1.3333333333333333,1.875,14.533333333333333,1699.9583333333333,6.366666666666667,8.983333333333333,9.9375,10.866666666666667,8.840108312060892,,,,,,
2017-11-15,4303716.0,83.0,3193.1971830985917,4303716,3.5652173913043477,,2.9695652173913043,39.91304347826087,3.1130434782608694,-9.082608695652175,1010.7565217391304,1021.4652173913043,0.7818181818181817,0.6672727272727272,,,3.8333333333333335,3.608695652173913,17.125,1987.9130434782608,3.260869565217391,6.534782608695653,8.117391304347825,9.778260869565218,3.7881334668526834,,,,,,
2017-11-16,4127576.0,94.0,3146.714285714286,4127576,3.307142857142857,,1.7714285714285716,23.0,1.7428571428571427,-16.235714285714288,1014.1857142857143,1024.9357142857143,0.8888888888888888,0.8144444444444444,,,0.1,0.0,,1990.857142857143,3.3071428571428574,6.071428571428571,6.814285714285715,8.214285714285714,4.34788454787845,,,,,,
2017-11-18,5466300.0,111.0,3181.4225352112676,5466300,1.0250000000000001,0.0,3.3875,42.875,2.875,-11.9375,1010.7625,1021.6,1.0,1.05,,,1.5,2.25,7.0,1348.5,2.9125,5.4,6.0375,7.2625,0.4808499093115897,,,,,,
2017-11-19,5173842.0,134.0,3176.134328358209,5173842,1.3909090909090909,,2.8363636363636364,30.545454545454547,2.018181818181818,-14.572727272727274,1015.5909090909091,1026.4545454545455,0.7999999999999999,0.7828571428571428,,,2.75,0.9090909090909091,35.75,1998.8181818181818,1.8727272727272728,3.6363636363636362,4.3,5.872727272727272,1.2660713648045352,,,,,,
2017-11-21,3846034.0,86.0,3124.514705882353,3846034,4.057142857142857,,1.3785714285714286,44.857142857142854,3.5714285714285716,-7.1571428571428575,1014.8071428571428,1025.5285714285715,0.8888888888888888,0.758888888888889,,,0.0,0.14285714285714285,15.0,1415.0,3.15,4.2785714285714285,4.45,5.471428571428571,5.532767680768886,,,,,,
2017-11-22,3482208.0,80.0,3127.285714285714,3482208,4.4750000000000005,0.5,2.3458333333333337,54.083333333333336,4.6000000000000005,-4.229166666666667,1007.8416666666667,1018.4833333333332,0.5,0.3790909090909091,,,7.0,4.625,8.894736842105264,1106.4583333333333,3.404166666666667,4.7250000000000005,5.308333333333334,6.154166666666666,5.070114269492906,,,,,,
2017-11-23,3814846.0,71.0,3135.9295774647885,3814846,1.9388888888888889,0.0,2.4722222222222223,44.388888888888886,3.1166666666666667,-9.05,1009.9000000000001,1020.6666666666666,0.6799999999999999,0.5229999999999999,0.1,,5.076923076923077,4.235294117647059,12.307692307692308,1906.388888888889,1.3888888888888888,3.461111111111111,4.6,5.961111111111111,2.2880678438902047,,,,,,
2017-11-24,3692096.0,89.0,3084.8285714285716,3692096,1.588888888888889,,3.033333333333333,47.77777777777778,3.2555555555555555,-8.722222222222221,1013.9333333333333,1024.7555555555555,0.8777777777777778,0.6877777777777778,0.8,,1.7777777777777777,1.7777777777777777,13.555555555555555,1922.888888888889,3.7333333333333334,5.366666666666666,5.077777777777778,5.733333333333333,1.3415202497081946,,,,,,
2017-11-25,4131988.0,88.0,3094.731343283582,4131988,5.471428571428571,6.0,1.7285714285714284,83.0,7.6000000000000005,2.6785714285714284,1010.7857142857143,1021.4,0.23333333333333334,0.21111111111111114,,,9.416666666666666,7.857142857142857,9.071428571428571,834.3571428571429,3.6785714285714284,3.9642857142857144,4.085714285714286,5.1000000000000005,6.637239247329086,,,,,,
2017-11-26,1071478.0,19.0,,1071478,4.008333333333334,,1.8875,73.125,5.879166666666666,-1.0625,1013.8083333333334,1024.5333333333333,0.6181818181818182,0.5409090909090909,,,5.777777777777778,4.608695652173913,10.384615384615385,990.5416666666666,4.054166666666666,5.429166666666667,5.7625,6.158333333333334,5.050611612461935,,,,,,
2017-11-27,3576021.0,74.0,,3576021,5.128571428571428,,1.5214285714285716,45.5,3.914285714285714,-5.964285714285714,1015.3857142857142,1026.0785714285714,0.875,0.81375,,,0.0,0.0,,1363.2142857142858,3.3285714285714287,5.021428571428571,5.135714285714286,5.778571428571429,6.391968236267771,,,,,,
2017-11-28,4202181.0,69.0,3116.5942028985505,4202181,5.9624999999999995,,1.0833333333333333,61.291666666666664,5.729166666666667,-1.0999999999999999,1011.9208333333332,1022.5416666666666,0.3090909090909091,0.38272727272727275,,,7.684210526315789,5.6521739130434785,18.210526315789473,712.0,4.329166666666667,5.029166666666667,5.291666666666667,5.9125000000000005,7.820276248236943,,,,,,
2017-11-29,3897249.0,65.0,3132.8088235294117,3897249,4.671428571428571,0.25,2.6666666666666665,55.095238095238095,4.961904761904762,-4.876190476190476,1014.6333333333333,1025.3285714285714,0.7636363636363637,0.64,,,5.5,3.7142857142857144,18.9,1251.7619047619048,5.261904761904762,6.723809523809523,6.838095238095238,7.009523809523809,5.0426434702890965,,,,,,
2017-11-30,3961207.0,72.0,,3961207,1.3599999999999999,,3.5200000000000005,15.6,1.02,-22.04,1016.5,1027.34,,,,,0.0,0.0,,1995.8,2.36,4.779999999999999,4.34,5.48,0.7321226881013254,,,,,,
2017-12-13,3951009.0,91.0,3056.4,3951009,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,4276521.0,102.0,3049.1917808219177,4276521,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,4038105.0,74.0,3181.3661971830984,4038105,0.39999999999999997,0.0,1.3499999999999999,40.833333333333336,2.5833333333333335,-11.383333333333333,1013.6666666666666,1024.5666666666666,0.10000000000000002,0.18333333333333335,,,9.8,6.833333333333333,7.666666666666667,1228.5,-0.04999999999999999,-0.05000000000000001,-0.13333333333333333,0.8000000000000002,1.7832299270633774,,,,,,
2017-12-16,5478781.0,129.0,3091.848484848485,5478781,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,4036937.0,76.0,3072.373134328358,4036937,1.3299999999999998,0.0,1.6,76.3,5.13,-2.3899999999999997,1014.24,1025.0700000000002,0.54,0.27799999999999997,2.87,0.0,4.333333333333333,4.333333333333333,8.9,600.2,-0.64,-0.29,-0.3,0.45999999999999996,2.5572896952702644,,,,,,
2017-12-19,4045203.0,80.0,3111.521126760563,4045203,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,4081399.0,83.0,3204.6417910447763,4081399,2.611111111111111,,1.5,54.77777777777778,3.988888888888889,-5.833333333333333,1020.2222222222222,1031.0666666666666,0.8571428571428571,0.6428571428571429,1.1555555555555557,,0.0,0.0,,1178.6666666666667,0.7222222222222222,0.022222222222222227,-0.1888888888888889,0.4666666666666667,3.830556004919354,,,,,,
2017-12-22,4283633.0,88.0,3127.0298507462685,4283633,4.833333333333333,,1.2,62.4,5.406666666666666,-1.7933333333333332,1014.7333333333333,1025.44,0.31,0.341,0.55,,7.454545454545454,7.866666666666666,9.2,787.0,0.9,0.14666666666666667,-0.02666666666666667,0.5266666666666667,6.5832020329113385,,,,,,
2017-12-23,7526769.0,126.0,3136.4225352112676,7526769,6.129166666666666,,1.1583333333333334,75.58333333333333,7.083333333333333,2.0208333333333335,1012.35,1022.9791666666666,0.35454545454545455,0.29818181818181816,,,7.944444444444445,7.375,6.166666666666667,338.625,1.6500000000000001,0.49583333333333335,0.0,0.6,7.8701855838044095,,,,,,
2017-12-24,1435451.0,30.0,3014.3703703703704,1435451,3.4583333333333335,4.0,1.825,82.79166666666667,6.575,0.7083333333333334,1003.5291666666667,1014.1708333333332,0.0,0.06363636363636363,,,9.055555555555555,5.608695652173913,5.55,359.3333333333333,1.5583333333333333,0.6916666666666668,0.03333333333333333,0.65,4.545630671451186,,,,,,
2017-12-25,6674372.0,156.0,3077.4057971014495,6674372,0.4,,2.25,27.5,1.75,-16.2,1012.8,1023.7,1.0,0.74,,,0.0,0.0,,2000.0,0.4,0.25,0.2,0.9,0.6145932128235081,,,,,,
2017-12-26,5530720.0,103.0,3203.623188405797,5530720,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,4084072.0,82.0,2987.3432835820895,4084072,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,5301672.0,121.0,2950.5694444444443,5301672,0.37142857142857144,,1.757142857142857,57.0,3.585714285714286,-7.2,1018.0,1028.9,0.26,0.404,,,8.714285714285714,8.714285714285714,7.0,1177.5714285714287,0.3,0.028571428571428574,0.0,0.8,1.1314435423284233,,,,,,
2017-12-29,8700232.0,128.0,2996.8815789473683,8700232,2.1958333333333333,0.0,1.175,65.0,4.6499999999999995,-3.7458333333333336,1016.3375,1027.1666666666667,0.3727272727272727,0.3518181818181818,,,6.105263157894737,6.434782608695652,7.590909090909091,523.625,0.2625,0.09583333333333334,0.05000000000000001,0.8250000000000001,4.1179846781944685,,,,,,
2017-12-30,14968292.0,252.0,2956.027397260274,14968292,2.5933333333333333,0.25,1.0333333333333334,75.4,5.52,-1.4933333333333332,1013.0533333333333,1023.8266666666666,0.0,0.225,,,9.6,7.933333333333334,5.6,194.93333333333334,0.42,0.10666666666666667,0.12666666666666668,0.9066666666666666,4.418892990689613,,,,,,
2017-12-31,11523218.0,252.0,,11523218,1.3846153846153846,0.6,2.8,53.23076923076923,3.5076923076923077,-8.761538461538462,1012.0461538461539,1022.8615384615385,0.8875,0.74375,0.8571428571428571,0.6,3.3333333333333335,2.3076923076923075,1.5,1242.076923076923,0.2692307692307692,0.24615384615384617,0.23076923076923078,0.9384615384615385,1.3204823848085243,,,,,,
2018-01-13,7352430.0,185.0,2945.5405405405404,7352430,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14,2625234.0,59.0,2854.688524590164,2625234,3.533333333333333,,0.9666666666666667,54.416666666666664,4.266666666666667,-4.808333333333334,1015.9333333333334,1026.6916666666666,0.6285714285714287,0.5142857142857143,,,7.875,7.25,10.916666666666666,887.75,1.0583333333333333,0.125,-0.325,-0.10833333333333334,5.523780845918535,,,,,,
2018-01-15,14261520.0,240.0,2964.917808219178,14261520,4.708333333333333,0.1,1.4791666666666667,63.916666666666664,5.4125000000000005,-1.9124999999999999,1012.9083333333333,1023.5958333333333,0.5909090909090909,0.42454545454545456,,,7.555555555555555,5.541666666666667,20.470588235294116,639.5833333333334,1.5,0.3666666666666667,-0.075,-0.012500000000000002,6.074915799892163,,,,,,
2018-01-16,23830938.0,331.0,3089.1066666666666,23830938,3.279166666666667,0.0,0.7583333333333333,59.458333333333336,4.55,-3.983333333333333,1008.1041666666666,1018.7958333333332,0.045454545454545456,0.21818181818181817,,,9.555555555555555,7.043478260869565,25.714285714285715,428.5416666666667,0.5375,0.275,-0.008333333333333333,0.012500000000000002,5.610344314416796,,,,,,
2018-01-17,30768550.0,443.0,3019.917808219178,30768550,4.55,,1.2291666666666667,63.416666666666664,5.341666666666666,-1.8791666666666667,1006.9791666666666,1017.6,0.43636363636363634,0.3790909090909091,,,7.388888888888889,5.521739130434782,16.55,350.125,1.7750000000000001,0.7416666666666667,0.0,0.10416666666666667,6.360278447548868,,,,,,
2018-01-19,22554462.0,275.0,3005.883116883117,22554462,2.48,,1.8,36.86666666666667,2.6199999999999997,-11.393333333333334,1013.1666666666666,1023.9533333333333,0.9222222222222223,0.71,,,3.5454545454545454,0.6,73.0,1569.6666666666667,0.5466666666666666,0.6799999999999999,0.013333333333333334,0.35333333333333333,3.51688853695395,,,,,,
2018-01-21,33000842.0,446.0,2988.0416666666665,33000842,3.41,,1.51,22.8,1.77,-16.05,1012.57,1023.32,0.85,0.6575,,,0.125,0.0,,1783.7,0.65,0.31999999999999995,0.030000000000000006,0.5,4.70573532619254,,,,,,
2018-01-22,17352118.0,224.0,3013.4054054054054,17352118,1.7461538461538462,1.65,1.0538461538461539,51.30769230769231,3.6076923076923078,-8.646153846153847,1004.376923076923,1015.0846153846154,0.06999999999999999,0.191,0.6,1.0,9.384615384615385,7.846153846153846,13.23076923076923,1233.3846153846155,-0.08461538461538462,0.1076923076923077,0.1076923076923077,0.5923076923076922,3.732973857740293,,,,,,
2018-01-23,12899900.0,181.0,2992.625,12899900,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,15578940.0,248.0,3002.125,15578940,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,43255766.0,1003.0,2935.635135135135,43255766,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,8913839.0,153.0,,8913839,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27,11127092.0,233.0,3061.4202898550725,11127092,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,2721038.0,67.0,2853.9454545454546,2721038,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,8452344.0,162.0,3044.68115942029,8452344,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,6740634.0,135.0,3133.910447761194,6740634,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,6615536.0,140.0,3345.205882352941,6615536,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,5694763.0,194.0,3069.6,5694763,2.8166666666666664,,3.65,48.833333333333336,3.65,-7.0249999999999995,1010.1416666666668,1020.8583333333332,0.6875,1.28,,,5.375,6.583333333333333,12.4,1953.9166666666667,2.183333333333333,0.09999999999999999,-0.7999999999999999,-0.9249999999999999,2.280761682845384,,,,,,
2018-02-14,7022141.0,221.0,3049.2985074626868,7022141,3.7652173913043474,,2.4434782608695653,54.608695652173914,4.408695652173913,-5.0826086956521745,1005.9826086956521,1016.6391304347826,0.27499999999999997,0.5766666666666667,,,6.5,4.260869565217392,15.38888888888889,1372.0,1.1043478260869566,0.1391304347826087,-0.2434782608695652,-0.41739130434782606,4.3716321797397475,,,,,,
2018-02-15,7686121.0,256.0,3103.0151515151515,7686121,1.9444444444444444,,3.0444444444444443,18.11111111111111,1.2777777777777777,-19.933333333333334,1010.9444444444445,1021.7222222222222,0.8333333333333334,1.4566666666666666,,,6.625,0.0,,1990.5555555555557,3.3333333333333335,0.8111111111111111,-0.15555555555555556,-0.3,1.7074112070033902,,,,,,
2018-02-16,2640729.0,92.0,3104.0526315789475,2640729,2.090909090909091,,2.790909090909091,39.45454545454545,2.7181818181818183,-11.69090909090909,1006.8181818181819,1017.5454545454545,0.8555555555555556,1.3577777777777778,,,4.222222222222222,1.1818181818181819,11.5,1895.7272727272727,2.309090909090909,0.5272727272727272,-0.29090909090909095,-0.2818181818181818,2.1214728464274732,,,,,,
2018-02-17,6182765.0,235.0,3117.646153846154,6182765,0.9666666666666667,,4.033333333333333,15.333333333333334,1.0,-22.566666666666666,1014.4,1025.3,1.0,1.5133333333333334,,,2.3333333333333335,0.0,,2000.0,3.6999999999999997,1.2666666666666666,-0.3333333333333333,-0.3,0.007477582174249757,,,,,,
2018-02-19,6281399.0,190.0,3042.0588235294117,6281399,3.9,,1.9142857142857144,48.57142857142857,3.8214285714285716,-6.335714285714286,1012.5,1023.2142857142857,0.39,0.951,,,7.3,0.16666666666666666,55.0,909.8571428571429,2.5928571428571425,0.6785714285714286,-0.17142857142857146,-0.2285714285714286,4.779437916515746,,,,,,
2018-02-21,5846781.0,160.0,3028.4857142857145,5846781,2.6750000000000003,,3.0125,15.75,1.1625,-21.0,1012.65,1023.4125,0.975,1.6775,,,3.75,0.0,,1963.875,4.95,1.275,-0.15000000000000002,-0.2,2.533613724018357,,,,,,
2018-02-22,5420397.0,165.0,3153.5,5420397,3.6714285714285713,,2.9857142857142853,54.07142857142857,4.314285714285714,-4.821428571428571,1009.6714285714286,1020.3642857142858,0.54,0.8800000000000001,,,6.9,6.571428571428571,9.76923076923077,1216.142857142857,2.3642857142857143,0.39285714285714285,-0.15,-0.17857142857142858,3.7673894400090306,,,,,,
2018-02-23,9080667.0,232.0,3128.4861111111113,9080667,4.322727272727272,2.0500000000000003,2.0500000000000003,79.45454545454545,6.513636363636365,0.8363636363636363,1009.6545454545455,1020.3181818181819,0.43636363636363634,0.8527272727272728,3.1,2.0500000000000003,7.666666666666667,7.636363636363637,6.65,255.4090909090909,1.8227272727272728,0.8181818181818182,-0.06818181818181818,-0.17272727272727273,5.362008383471953,,,,,,
2018-02-24,15391541.0,378.0,3404.4931506849316,15391541,2.9086956521739133,,2.356521739130435,53.26086956521739,3.930434782608696,-7.221739130434782,1016.3652173913044,1027.1521739130435,0.6333333333333333,1.0908333333333333,,,6.277777777777778,1.5454545454545454,3.25,929.6086956521739,2.5521739130434784,1.3652173913043477,0.05652173913043478,-0.11739130434782609,3.3067525024817797,,,,,,
2018-02-25,2591858.0,76.0,3102.8035714285716,2591858,4.369230769230769,,2.5846153846153848,33.30769230769231,2.6384615384615384,-11.238461538461538,1013.8076923076923,1024.5153846153846,0.89,1.568,,,0.0,0.0,,1748.0,3.9615384615384617,2.4076923076923076,0.3923076923076923,-0.1,4.671461772801573,,,,,,
2018-02-26,8879688.0,215.0,3102.7123287671234,8879688,6.121428571428572,,1.7571428571428573,32.07142857142857,2.9714285714285715,-9.557142857142859,1013.5142857142857,1024.15,0.89,1.553,,,0.5,0.7142857142857143,44.0,1213.2857142857142,3.9785714285714286,2.257142857142857,0.65,-0.09285714285714286,7.3086663446810105,,,,,,
2018-02-27,11703705.0,270.0,2924.957142857143,11703705,4.008333333333334,,0.9,47.0,3.8791666666666664,-6.341666666666666,1012.5958333333333,1023.3083333333334,0.0,0.2383333333333333,,,7.944444444444445,7.565217391304348,12.636363636363637,872.1666666666666,0.4708333333333334,0.5208333333333334,0.12083333333333333,-0.09583333333333334,6.140303004914845,,,,,,
2018-02-28,10832716.0,221.0,2850.6119402985073,10832716,4.8500000000000005,7.666666666666667,2.1041666666666665,70.08333333333333,5.925,-0.5875,1001.5875,1012.1458333333334,0.0,0.1425,,,9.954545454545455,8.434782608695652,16.75,640.0,1.9958333333333333,1.5666666666666667,0.6333333333333333,-0.05000000000000001,5.5632109922435165,,,,,,
2018-03-13,14964297.0,279.0,3312.6447368421054,14964297,11.65,,1.7249999999999999,59.25,8.362499999999999,3.641666666666667,1008.4499999999999,1018.775,0.5076923076923077,1.09,,,5.444444444444445,5.478260869565218,8.055555555555555,973.7916666666666,10.254166666666666,9.233333333333333,7.708333333333333,6.529166666666666,13.455456751134001,,,,,,
2018-03-14,8103183.0,148.0,3303.064935064935,8103183,16.775000000000002,,2.2624999999999997,60.041666666666664,11.183333333333332,8.591666666666667,1008.6916666666666,1018.8000000000001,0.6076923076923078,1.1892307692307693,,,7.333333333333333,7.125,9.090909090909092,1774.9583333333333,14.975,13.429166666666667,11.075000000000001,8.966666666666667,18.304675464842145,,,,,,
2018-03-15,7148989.0,139.0,,7148989,13.0,3.857142857142857,2.0124999999999997,91.29166666666667,13.595833333333333,11.424999999999999,1003.3083333333334,1013.5375,0.0,0.11307692307692309,,,9.631578947368421,8.375,2.8260869565217392,613.7916666666666,12.183333333333332,11.950000000000001,11.279166666666667,10.195833333333333,14.335160927972195,,,,,,
2018-03-16,7969695.0,149.0,3347.027397260274,7969695,7.354166666666667,,1.9000000000000001,50.041666666666664,5.041666666666667,-2.970833333333333,1013.1041666666666,1023.6583333333333,0.8461538461538461,1.6276923076923078,,,2.1666666666666665,2.5217391304347827,10.333333333333334,1989.5,9.549999999999999,10.279166666666667,10.020833333333334,9.429166666666667,8.37708514547293,,,,,,
2018-03-17,10830496.0,216.0,3063.5810810810813,10830496,6.383333333333333,,1.5958333333333332,47.916666666666664,4.475,-4.370833333333334,1016.8583333333332,1027.5041666666666,0.7,1.3746153846153848,,,4.0,1.2083333333333333,51.333333333333336,1659.0416666666667,7.833333333333333,8.395833333333334,8.5,8.441666666666666,7.837935224495635,,,,,,
2018-03-19,6041844.0,123.0,3494.5857142857144,6041844,8.020833333333334,0.21428571428571427,2.379166666666667,68.75,7.3,2.220833333333333,1005.9333333333334,1016.3874999999999,0.0,0.2561538461538462,,,9.95,6.875,14.458333333333334,1316.5,7.416666666666667,7.995833333333334,8.166666666666666,8.137500000000001,8.887647492646913,,,,,,
2018-03-21,5378020.0,111.0,3409.6,5378020,2.129166666666667,0.25,1.75,59.625,4.2375,-5.658333333333334,1008.1458333333334,1018.8708333333334,0.03076923076923077,0.4715384615384615,,,9.9,6.5,15.652173913043478,1783.875,3.4333333333333336,4.633333333333334,5.5625,6.291666666666667,3.0341871354282026,,,,,,
2018-03-22,6180884.0,125.0,3092.373134328358,6180884,4.8500000000000005,,2.2291666666666665,62.25,5.05,-2.6625,1004.2875,1014.85,0.823076923076923,1.573076923076923,,,2.6666666666666665,0.75,8.833333333333334,1232.875,7.295833333333333,7.091666666666666,6.691666666666666,6.370833333333334,5.58823904835027,,,,,,
2018-03-23,9824902.0,172.0,3098.554054054054,9824902,6.075,,1.9375,57.208333333333336,5.070833333333334,-2.6916666666666664,1008.6791666666667,1019.2375000000001,0.6692307692307692,1.4676923076923079,,,4.333333333333333,2.9565217391304346,13.6,800.0833333333334,8.008333333333333,8.1,7.716666666666666,7.2749999999999995,7.166326246689721,,,,,,
2018-03-24,37559731.0,615.0,3419.8765432098767,37559731,7.479166666666667,,2.2041666666666666,59.708333333333336,6.304166666666667,-0.17916666666666659,1011.5833333333334,1022.1166666666667,0.5538461538461539,1.1807692307692308,,,5.277777777777778,5.869565217391305,10.95,448.25,8.9125,8.820833333333333,8.370833333333334,7.883333333333333,8.516778274648408,,,,,,
2018-03-25,26193059.0,390.0,3484.275,26193059,9.625,,1.7625,65.83333333333333,7.5125,2.7916666666666665,1013.975,1024.4541666666667,0.7307692307692307,1.4707692307692308,,,4.0,3.9565217391304346,3.5,264.1666666666667,11.391666666666666,10.924999999999999,9.929166666666667,8.920833333333333,11.03635497819792,,,,,,
2018-03-26,175889091.0,2203.0,3422.3636363636365,175889091,10.799999999999999,,1.9916666666666665,65.5,7.8374999999999995,3.3625000000000003,1011.5916666666667,1021.9875000000001,0.7,1.4661538461538461,,,4.105263157894737,3.391304347826087,6.444444444444445,460.0,12.279166666666667,11.858333333333334,10.9,9.862499999999999,12.190007042842899,,,,,,
2018-03-27,125446124.0,1681.0,3430.0337078651687,125446124,13.083333333333334,,1.5999999999999999,60.25,8.991666666666667,5.179166666666666,1007.5958333333333,1017.8541666666666,0.6076923076923078,1.2292307692307693,,,3.388888888888889,3.869565217391304,10.375,490.5833333333333,12.525,12.179166666666667,11.291666666666666,10.366666666666667,14.904730789686761,,,,,,
2018-03-28,79756876.0,1002.0,3433.3488372093025,79756876,13.966666666666667,,2.1875,65.70833333333333,10.2125,7.2625,1006.5041666666666,1016.7208333333333,0.4,1.0723076923076922,,,4.0,3.2083333333333335,16.5,871.1666666666666,12.929166666666667,12.545833333333334,11.762500000000001,10.887500000000001,15.501821435825358,,,,,,
2018-03-29,77014096.0,1042.0,3460.635294117647,77014096,15.545833333333334,,1.6958333333333335,66.79166666666667,11.420833333333334,8.904166666666667,1009.2958333333332,1019.4875000000001,0.5769230769230769,1.143076923076923,,,5.722222222222222,4.181818181818182,6.428571428571429,539.4166666666666,15.154166666666667,14.483333333333334,13.129166666666668,11.758333333333333,17.317913851420244,,,,,,
2018-03-30,45785059.0,652.0,3417.1348314606744,45785059,14.670833333333334,,1.7791666666666668,55.041666666666664,8.683333333333334,4.6125,1012.625,1022.875,0.7615384615384616,1.5392307692307694,,,0.5,0.375,13.0,906.4166666666666,14.704166666666666,14.208333333333334,13.279166666666667,12.204166666666666,16.361238738369288,,,,,,
2018-03-31,57020888.0,834.0,3384.4772727272725,57020888,13.941666666666668,,1.8958333333333333,54.041666666666664,8.170833333333333,3.9416666666666664,1010.3000000000001,1020.5500000000001,0.6076923076923078,1.3138461538461537,,,3.6666666666666665,3.0,14.133333333333333,1230.75,14.35,13.975,13.366666666666667,12.491666666666667,15.569769123064608,,,,,,
2018-04-13,16150496.0,248.0,3606.0833333333335,16150496,14.291666666666666,,1.4000000000000001,22.25,3.5083333333333333,-7.516666666666667,1012.1916666666666,1022.4458333333333,0.19285714285714287,0.9057142857142857,,,8.333333333333334,6.565217391304348,39.0625,1997.8333333333333,12.075000000000001,12.362499999999999,12.191666666666668,12.008333333333333,16.111401228950808,,,,,,
2018-04-14,21460841.0,373.0,3539.070588235294,21460841,9.5875,0.6,1.8291666666666666,75.16666666666667,8.645833333333334,4.466666666666667,1000.2333333333332,1010.5583333333334,0.02142857142857143,0.2492857142857143,,,9.789473684210526,7.0,8.130434782608695,1388.7916666666667,9.908333333333333,10.674999999999999,11.325000000000001,11.558333333333332,10.866034312378934,,,,,,
2018-04-15,44221738.0,675.0,3519.735632183908,44221738,9.4125,,2.3375,67.70833333333333,7.804166666666666,3.420833333333333,1001.7375000000001,1012.1041666666666,0.5733333333333334,1.1526666666666665,,,4.166666666666667,3.75,9.85,1301.125,11.354166666666666,11.441666666666668,11.316666666666668,11.0625,10.364879498369993,,,,,,
2018-04-16,22297788.0,340.0,3511.263736263736,22297788,11.429166666666667,,1.5999999999999999,43.875,5.5,-1.5333333333333332,1008.8874999999999,1019.2125,0.8200000000000001,1.6526666666666665,,,0.8888888888888888,0.0,,1836.6666666666667,12.758333333333333,12.700000000000001,12.15,11.5625,13.127095608701994,,,,,,
2018-04-17,22721211.0,349.0,3484.7078651685392,22721211,12.808333333333332,,1.8125,36.916666666666664,5.270833333333333,-2.1333333333333333,1009.7041666666668,1020.0,0.8133333333333332,1.602,,,1.0,0.0,,1622.0416666666667,13.733333333333334,13.495833333333332,13.0,12.316666666666668,14.540107106408763,,,,,,
2018-04-19,27730393.0,377.0,3413.451612903226,27730393,13.7875,,1.925,37.541666666666664,5.604166666666667,-1.425,1007.4791666666666,1017.7208333333333,0.76,1.4906666666666666,,,0.1111111111111111,0.8636363636363636,13.333333333333334,1163.2916666666667,16.845833333333335,14.504166666666668,13.862499999999999,13.158333333333333,15.417225393594462,,,,,,
2018-04-21,43950188.0,605.0,3464.0227272727275,43950188,18.662499999999998,,1.8291666666666666,35.333333333333336,6.595833333333334,-0.12916666666666668,1008.0124999999999,1018.0500000000001,0.8266666666666667,1.7426666666666668,,,2.7777777777777777,0.21739130434782608,53.0,1292.7083333333333,20.650000000000002,17.779166666666665,16.625,15.3375,20.64753145830463,,,,,,
2018-04-22,7263709.0,99.0,3439.310810810811,7263709,16.033333333333335,0.9,1.0666666666666667,52.541666666666664,9.3125,5.458333333333333,1008.0958333333333,1018.2458333333334,0.0,0.3393333333333333,,,9.181818181818182,5.458333333333333,12.130434782608695,1578.9166666666667,14.495833333333332,14.9125,15.174999999999999,14.987499999999999,18.147706449522996,,,,,,
2018-04-23,13522545.0,206.0,3251.7195121951218,13522545,9.424999999999999,2.5416666666666665,2.2083333333333335,93.79166666666667,11.029166666666667,8.416666666666666,1005.35,1015.75,0.0,0.17266666666666666,,,10.0,7.791666666666667,5.541666666666667,721.0416666666666,10.029166666666667,11.004166666666668,12.045833333333334,12.754166666666668,10.32502474608035,,,,,,
2018-04-24,12788576.0,198.0,,12788576,12.195833333333333,0.42857142857142855,1.4124999999999999,65.20833333333333,9.054166666666667,5.2375,1001.5791666666668,1011.8125,0.0,0.676,,,9.45,7.217391304347826,13.047619047619047,1938.4583333333333,12.279166666666667,12.541666666666666,12.320833333333333,12.174999999999999,13.85222767741017,,,,,,
